Product_ID,Category,Sub_Category,Product_Name,Sales_Value,Quantity,Discount,Profit,Order_Code,Customer_ID
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,897.00,1.00,0.00%,421.59,114321,NC-18535
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.00,4.00,20.00%,16.85,114335,XP-21865
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,36.00,1.00,20.00%,3.60,114356,TT-21460
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,50.00,2.00,20.00%,4.96,114370,BN-11470
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",150.00,5.00,0.00%,40.47,114377,BG-11035
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,37.00,3.00,20.00%,3.67,114405,AS-10240
OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,16.00,3.00,20.00%,5.44,114412,AA-10480
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,150.00,3.00,0.00%,52.49,114433,NP-18325
OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.00,3.00,0.00%,8.76,114440,TB-21520
OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,32.00,4.00,20.00%,2.77,114468,TD-20995
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,405.00,3.00,0.00%,109.33,114482,DM-13345
FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1952.00,8.00,0.00%,585.55,114489,JE-16165
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,85.00,6.00,20.00%,6.37,114503,AA-10375
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,83.00,12.00,0.00%,6.62,114510,JF-15295
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,57.00,3.00,0.00%,15.83,114517,TH-21235
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",14.00,13.00,80.00%,-22.90,114524,EG-13900
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11.00,2.00,20.00%,2.55,114538,RC-19825
FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.00,3.00,20.00%,4.14,114552,Dl-13600
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,480.00,3.00,0.00%,163.19,114601,AA-10480
OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,9.00,2.00,70.00%,-6.53,114622,JR-16210
OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.00,5.00,20.00%,67.26,114636,GA-14725
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,15.00,3.00,0.00%,4.79,114643,FM-14215
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.00,4.00,0.00%,24.12,114657,MH-18115
OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,46.00,7.00,20.00%,5.13,114713,SC-20695
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.00,3.00,20.00%,10.68,114727,LS-16945
OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326.00,5.00,0.00%,238.65,114741,IL-15100
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",170.00,2.00,20.00%,0.00,114748,MZ-17335
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.00,3.00,0.00%,9.33,114776,GG-14650
TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,588.00,3.00,0.00%,164.63,114790,FM-14215
TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,53.00,1.00,20.00%,4.62,114804,BF-11020
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4644.00,4.00,0.00%,2229.02,114811,KD-16495
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.00,2.00,30.00%,-5.83,114839,PW-19240
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,843.00,8.00,0.00%,202.25,114860,DN-13690
TEC-PH-10002645,Technology,Phones,LG G2,1500.00,5.00,40.00%,-374.99,114867,FM-14290
OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,12.00,3.00,20.00%,4.18,114888,CC-12430
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,13.00,2.00,0.00%,6.35,114895,MV-18190
TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,108.00,3.00,40.00%,-27.00,114923,LH-17020
OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,157.00,4.00,20.00%,52.82,114944,HE-14800
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.00,3.00,0.00%,6.42,114951,DN-13690
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1102.00,4.00,0.00%,429.58,114972,PF-19225
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",154.00,11.00,20.00%,38.46,115049,MM-17920
OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.00,3.00,20.00%,1.96,115056,AR-10510
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.00,5.00,20.00%,1.85,115070,MG-18205
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.00,6.00,0.00%,145.28,115084,LS-17200
OFF-AR-10000658,Office Supplies,Art,Newell 324,46.00,4.00,0.00%,12.94,115091,JJ-15760
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",241.00,1.00,20.00%,30.10,115105,BD-11770
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.00,7.00,70.00%,-65.15,115119,SC-20440
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33.00,4.00,20.00%,11.10,115133,DA-13450
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,893.00,2.00,0.00%,80.37,115154,RS-19420
FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",291.00,2.00,15.00%,3.42,115161,LC-17050
OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,11.00,2.00,0.00%,4.75,115168,BB-11545
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,245.00,5.00,0.00%,114.94,115175,MC-17575
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,524.00,3.00,40.00%,-192.05,115189,AR-10345
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1300.00,2.00,50.00%,-572.00,115196,DL-12925
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.00,2.00,0.00%,81.05,115224,DB-13615
TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",210.00,10.00,0.00%,58.66,115238,JW-15220
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,16.00,2.00,20.00%,1.40,115252,MY-18295
OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",131.00,6.00,20.00%,44.03,115259,RC-19960
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",116.00,2.00,0.00%,25.51,115301,VG-21790
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,44.00,3.00,0.00%,12.74,115322,ZC-21910
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",15.00,5.00,80.00%,-23.89,115336,AB-10600
TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,618.00,3.00,20.00%,-7.72,115343,FO-14305
TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",63.00,3.00,0.00%,22.65,115357,RF-19735
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,84.00,12.00,0.00%,1.68,115364,OT-18730
FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,302.00,2.00,0.00%,33.22,115378,AJ-10945
TEC-PH-10002496,Technology,Phones,Cisco SPA301,312.00,2.00,0.00%,93.59,115392,RM-19675
OFF-LA-10003190,Office Supplies,Labels,Avery 474,7.00,3.00,20.00%,2.51,115399,AG-10900
TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,150.00,3.00,0.00%,52.49,115413,PP-18955
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.00,2.00,0.00%,9.82,115420,LS-16945
OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,21.00,2.00,20.00%,6.48,115427,EB-13975
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,404.00,4.00,0.00%,96.85,115441,SH-19975
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",89.00,5.00,20.00%,14.45,115448,MH-18025
FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,602.00,3.00,50.00%,-300.74,115455,SE-20110
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,130.00,2.00,0.00%,62.39,115476,VM-21835
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,220.00,5.00,20.00%,79.69,115483,JS-15880
OFF-PA-10003953,Office Supplies,Paper,Xerox 218,13.00,2.00,0.00%,6.22,115504,MC-18130
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",142.00,2.00,0.00%,41.17,115511,NW-18400
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,244.00,5.00,20.00%,27.44,115525,RR-19525
TEC-PH-10002834,Technology,Phones,Google Nexus 5,540.00,3.00,0.00%,134.99,115546,AH-10465
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.00,7.00,0.00%,394.21,115567,ZC-21910
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.00,2.00,30.00%,-14.14,115574,BP-11185
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,39.00,3.00,20.00%,-2.44,115588,AF-10885
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.00,5.00,0.00%,16.54,115595,XP-21865
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1705.00,13.00,0.00%,511.37,115602,DJ-13630
OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.00,5.00,0.00%,43.71,115609,CS-12505
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,59.00,9.00,80.00%,-146.16,115651,NS-18640
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.00,2.00,0.00%,15.76,115693,FC-14245
FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",90.00,1.00,0.00%,17.10,115742,DP-13000
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,243.00,3.00,0.00%,29.15,115756,PK-19075
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.00,3.00,0.00%,9.33,115777,DO-13645
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.00,6.00,20.00%,28.60,115791,DL-13315
TEC-PH-10003691,Technology,Phones,BlackBerry Q10,378.00,3.00,0.00%,94.49,115798,KL-16645
TEC-PH-10003092,Technology,Phones,Motorola L804,37.00,1.00,20.00%,4.14,115805,KW-16435
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,1706.00,9.00,20.00%,85.31,115812,BH-11710
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.00,5.00,0.00%,21.23,115819,JO-15280
FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,62.00,2.00,0.00%,4.34,115847,TC-21535
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,943.00,4.00,20.00%,94.28,115882,DB-13555
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,363.00,2.00,0.00%,105.25,115889,SH-20395
FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.00,5.00,0.00%,272.79,115917,RB-19465
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,26.00,5.00,0.00%,12.69,115924,BE-11455
TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.00,4.00,20.00%,6.70,115931,JM-15655
FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,333.00,3.00,0.00%,79.91,115938,SA-20830
OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.00,3.00,0.00%,9.13,115945,AB-10165
OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,29.00,5.00,0.00%,14.43,115952,JH-15910
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3.00,1.00,20.00%,0.43,115973,NG-18430
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,7.00,3.00,0.00%,2.68,115980,VW-21775
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.00,4.00,80.00%,-79.34,115987,LH-17020
TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,240.00,3.00,0.00%,26.40,115994,BT-11305
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.00,6.00,0.00%,157.02,116092,JM-16195
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.00,2.00,0.00%,3.45,116113,JW-15220
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,401.00,1.00,20.00%,-5.01,116127,SB-20185
OFF-LA-10002762,Office Supplies,Labels,Avery 485,163.00,13.00,0.00%,76.56,116190,SG-20470
OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.00,7.00,20.00%,7.73,116204,VW-21775
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,391.00,5.00,0.00%,171.93,116225,SV-20935
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",17.00,2.00,20.00%,5.80,116232,AC-10450
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355.00,5.00,0.00%,17.75,116239,CL-12565
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.00,6.00,10.00%,420.59,116246,LW-17215
OFF-AR-10003732,Office Supplies,Art,Newell 333,11.00,4.00,0.00%,2.89,116260,BF-10975
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,243.00,3.00,0.00%,9.72,116288,BS-11380
OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.00,3.00,20.00%,19.63,116337,MC-17845
OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",85.00,2.00,20.00%,-16.96,116344,JO-15145
OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",28.00,6.00,0.00%,9.17,116358,KM-16225
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,181.00,5.00,20.00%,13.57,116365,CA-12310
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,58.00,2.00,20.00%,20.15,116379,LD-17005
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",40.00,4.00,0.00%,11.18,116400,EB-13930
OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.00,2.00,20.00%,29.14,116407,JF-15190
FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",15.00,2.00,0.00%,4.28,116442,BP-11230
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",142.00,3.00,20.00%,-26.54,116484,JK-15205
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.00,2.00,20.00%,12.31,116491,PG-18820
OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.00,6.00,0.00%,10.18,116498,KA-16525
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",44.00,6.00,0.00%,20.59,116505,TB-21625
OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",18.00,3.00,0.00%,3.05,116512,MC-18100
OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,905.00,5.00,0.00%,253.37,116519,CR-12730
OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",377.00,4.00,10.00%,71.16,116526,JA-15970
OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.00,2.00,0.00%,3.88,116540,SS-20590
FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,80.00,4.00,0.00%,34.37,116547,KB-16585
OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",333.00,3.00,0.00%,6.66,116561,EB-14110
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.00,4.00,20.00%,13.97,116568,BM-11785
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",428.00,14.00,10.00%,80.78,116596,BW-11200
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,46.00,2.00,0.00%,13.79,116603,AT-10735
FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4298.00,13.00,40.00%,-1862.31,116638,JH-15985
OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",156.00,6.00,0.00%,45.22,116645,ME-17725
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",530.00,5.00,0.00%,105.98,116652,RD-19480
TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,371.00,3.00,40.00%,-92.70,116659,NG-18355
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1800.00,5.00,40.00%,240.00,116666,KT-16480
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.00,2.00,0.00%,1.97,116673,JO-15280
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.00,8.00,20.00%,92.39,116680,PK-19075
TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.00,3.00,20.00%,13.86,116687,NC-18625
OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.00,2.00,80.00%,-178.97,116701,LC-17140
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",560.00,9.00,0.00%,151.10,116715,VW-21775
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.00,3.00,20.00%,0.00,116722,LP-17080
TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2576.00,7.00,20.00%,257.59,116729,GK-14620
TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,372.00,3.00,0.00%,66.95,116736,CC-12430
OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.00,5.00,70.00%,-5.78,116750,BF-10975
OFF-PA-10002005,Office Supplies,Paper,Xerox 225,26.00,5.00,20.00%,9.07,116757,MS-17980
OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.00,4.00,20.00%,3.34,116764,EM-13825
OFF-AR-10003504,Office Supplies,Art,Newell 347,21.00,5.00,0.00%,6.21,116785,MH-17290
FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.00,5.00,30.00%,-56.34,116799,JG-15310
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.00,5.00,0.00%,58.65,116834,Dp-13240
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.00,1.00,20.00%,2.64,116841,TP-21130
FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,505.00,5.00,0.00%,80.78,116855,AI-10855
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,626.00,1.00,0.00%,187.80,116876,TT-21070
OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.00,5.00,0.00%,28.63,116897,JG-15160
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9450.00,5.00,0.00%,4630.48,116904,SC-20095
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.00,3.00,0.00%,259.53,116911,JD-16150
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,31.00,8.00,20.00%,5.03,116918,JK-15205
FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,802.00,2.00,20.00%,50.10,116932,ME-18010
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,178.00,5.00,0.00%,47.94,116939,AG-10900
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.00,7.00,70.00%,-183.63,116946,TS-21505
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552.00,10.00,20.00%,34.50,116953,SV-20935
TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,24.00,4.00,40.00%,-15.58,116974,MP-17965
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.00,7.00,0.00%,282.21,116981,SM-20950
TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1288.00,5.00,0.00%,244.62,116988,PW-19030
OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,22.00,2.00,0.00%,6.15,117009,BK-11260
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",16.00,3.00,20.00%,2.33,117016,SC-20095
