Order_ID,Order_Date,Ship_Date,Ship_Mode,Year_Order,Customer_ID
144218,10/31/2021,11/4/2021,Standard Class,2021,JD-15895
144211,8/28/2021,9/2/2021,Standard Class,2021,CS-12130
144190,6/9/2020,6/13/2020,Standard Class,2020,NC-18415
144148,7/31/2021,8/5/2021,Standard Class,2021,AH-10690
144099,11/29/2020,11/30/2020,Same Day,2020,PO-19195
144092,11/5/2021,11/7/2021,Second Class,2021,LH-17155
144078,11/25/2019,11/29/2019,Standard Class,2019,RB-19435
144071,12/8/2019,12/15/2019,Standard Class,2019,DJ-13420
144057,5/9/2021,5/13/2021,Standard Class,2021,CV-12805
144043,5/10/2020,5/15/2020,Standard Class,2020,AB-10165
144029,5/26/2019,5/31/2019,Standard Class,2019,MM-18055
144015,6/26/2021,6/26/2021,Same Day,2021,AH-10075
143980,12/25/2020,12/29/2020,Standard Class,2020,JK-15640
143924,7/28/2021,8/3/2021,Standard Class,2021,SC-20680
143917,7/25/2019,7/27/2019,Second Class,2019,KL-16645
143910,8/12/2021,8/16/2021,Standard Class,2021,BC-11125
143903,7/20/2019,7/24/2019,Standard Class,2019,KM-16375
143882,6/26/2020,6/30/2020,Standard Class,2020,DB-13360
143861,6/12/2022,6/19/2022,Standard Class,2022,LC-16885
143840,5/22/2019,5/29/2019,Standard Class,2019,EH-14185
143819,3/1/2021,3/5/2021,Standard Class,2021,KD-16270
143805,12/1/2021,12/3/2021,Second Class,2021,JD-15895
143770,3/20/2022,3/24/2022,Standard Class,2022,RD-19720
143749,12/5/2021,12/7/2021,First Class,2021,AG-10300
143721,11/23/2019,11/26/2019,Second Class,2019,DK-12835
143714,5/23/2021,5/27/2021,Standard Class,2021,CC-12370
143707,3/1/2019,3/5/2019,Standard Class,2019,HR-14770
143700,7/26/2020,7/26/2020,Same Day,2020,AS-10240
143686,5/14/2022,5/14/2022,Same Day,2022,PJ-19015
143665,4/26/2022,5/1/2022,Standard Class,2022,PO-19180
143651,3/25/2022,3/30/2022,Standard Class,2022,FM-14215
143637,3/24/2019,3/29/2019,Second Class,2019,MS-17710
143616,9/27/2020,9/29/2020,Second Class,2020,SS-20140
143609,12/11/2021,12/13/2021,First Class,2021,DB-13270
143602,4/25/2020,4/28/2020,Second Class,2020,JS-15595
143581,8/19/2019,8/23/2019,Standard Class,2019,BS-11365
143574,6/29/2022,7/2/2022,First Class,2022,DR-12880
143532,3/19/2020,3/24/2020,Standard Class,2020,DC-12850
143490,12/6/2020,12/13/2020,Standard Class,2020,NP-18325
143476,9/11/2021,9/13/2021,First Class,2021,LC-16930
143448,12/10/2021,12/10/2021,Same Day,2021,MH-17455
143441,11/5/2021,11/5/2021,Same Day,2021,EB-14170
143413,5/24/2019,5/30/2019,Standard Class,2019,RP-19390
143406,9/26/2021,9/30/2021,Standard Class,2021,LR-17035
143385,8/31/2019,9/5/2019,Standard Class,2019,SJ-20500
143371,12/28/2019,1/3/2020,Standard Class,2019,MD-17350
143364,7/14/2020,7/19/2020,Second Class,2020,TG-21310
143343,6/10/2022,6/13/2022,First Class,2022,BW-11200
143336,8/27/2019,9/1/2019,Second Class,2019,ZD-21925
143308,11/4/2021,11/4/2021,Same Day,2021,RC-19825
143294,6/2/2022,6/8/2022,Standard Class,2022,JD-15790
143287,11/11/2019,11/17/2019,Standard Class,2019,KN-16705
143280,2/22/2021,2/26/2021,Standard Class,2021,TZ-21580
143238,9/6/2020,9/8/2020,First Class,2020,LO-17170
143231,12/31/2019,1/3/2020,First Class,2019,GM-14455
143210,12/1/2019,12/3/2019,First Class,2019,AA-10645
143182,10/15/2019,10/20/2019,Standard Class,2019,DL-12865
143168,10/18/2019,10/23/2019,Second Class,2019,IG-15085
143154,12/2/2021,12/8/2021,Standard Class,2021,AS-10225
143147,5/26/2020,5/28/2020,Second Class,2020,PS-18760
143119,9/24/2020,9/30/2020,Standard Class,2020,MC-17275
143105,12/10/2020,12/10/2020,Same Day,2020,MA-17560
143084,3/18/2022,3/22/2022,Standard Class,2022,BP-11050
143077,9/17/2020,9/21/2020,Standard Class,2020,SF-20965
143028,4/11/2022,4/18/2022,Standard Class,2022,SC-20050
142993,10/12/2020,10/17/2020,Standard Class,2020,KA-16525
142979,4/12/2019,4/18/2019,Standard Class,2019,EH-13765
142965,7/20/2019,7/20/2019,Same Day,2019,SW-20245
142958,12/13/2021,12/20/2021,Standard Class,2021,RW-19630
142951,10/8/2019,10/8/2019,Same Day,2019,JG-15115
142944,3/6/2020,3/11/2020,Standard Class,2020,JL-15850
142937,12/5/2020,12/6/2020,First Class,2020,SF-20065
142930,11/28/2020,12/2/2020,Standard Class,2020,EB-14170
142902,9/12/2021,9/14/2021,Second Class,2021,BP-11185
142895,7/21/2021,7/26/2021,Standard Class,2021,BP-11290
142867,3/17/2022,3/21/2022,Standard Class,2022,PO-19180
142839,8/16/2019,8/20/2019,Standard Class,2019,TS-21610
142811,4/2/2020,4/7/2020,Standard Class,2020,JL-15850
142769,9/13/2019,9/13/2019,Same Day,2019,RP-19390
142762,5/23/2021,5/27/2021,Standard Class,2021,LD-17005
142755,9/4/2020,9/8/2020,Standard Class,2020,CS-12355
142734,4/16/2020,4/21/2020,Standard Class,2020,DM-13345
142727,4/29/2019,5/1/2019,Second Class,2019,HG-14845
142692,10/23/2020,10/28/2020,Standard Class,2020,AG-10495
142685,6/23/2021,6/30/2021,Standard Class,2021,MG-17695
142615,11/20/2021,11/24/2021,Standard Class,2021,BM-11575
142601,4/18/2020,4/20/2020,Second Class,2020,DE-13255
142594,12/1/2021,12/6/2021,Second Class,2021,EJ-14155
142587,10/21/2019,10/22/2019,First Class,2019,TB-21520
142545,10/28/2021,11/3/2021,Standard Class,2021,JD-15895
142524,9/4/2021,9/8/2021,Standard Class,2021,MB-18085
142510,12/22/2019,12/29/2019,Standard Class,2019,NP-18700
142475,12/3/2020,12/7/2020,Standard Class,2020,BS-11380
142461,5/30/2022,6/3/2022,Second Class,2022,KT-16480
142454,8/15/2020,8/19/2020,Standard Class,2020,RE-19450
142433,4/20/2020,4/25/2020,Standard Class,2020,ES-14020
142419,7/11/2020,7/13/2020,Second Class,2020,SC-20380
142405,6/11/2021,6/15/2021,Standard Class,2021,SE-20110
142398,4/12/2021,4/16/2021,Standard Class,2021,BP-11290
142377,12/4/2020,12/9/2020,Standard Class,2020,MS-17980
142370,9/19/2021,9/23/2021,Standard Class,2021,TP-21130
142335,12/15/2021,12/19/2021,Standard Class,2021,MP-17965
142314,12/23/2019,12/28/2019,Standard Class,2019,SF-20200
142251,10/31/2021,11/4/2021,Second Class,2021,FO-14305
142237,7/11/2020,7/13/2020,First Class,2020,CK-12595
142202,9/18/2020,9/23/2020,Second Class,2020,JR-16210
142174,3/4/2022,3/9/2022,Standard Class,2022,DP-13000
142139,8/31/2020,9/5/2020,Standard Class,2020,SD-20485
142097,10/15/2021,10/20/2021,Standard Class,2021,QJ-19255
142055,5/8/2020,5/10/2020,First Class,2020,AB-10255
142048,6/22/2019,6/25/2019,First Class,2019,JE-15745
142041,6/7/2020,6/9/2020,Second Class,2020,EM-13810
142027,4/9/2020,4/14/2020,Standard Class,2020,JK-15370
142020,6/4/2020,6/8/2020,Second Class,2020,TC-21535
141992,6/19/2022,6/25/2022,Standard Class,2022,FO-14305
141957,7/21/2021,7/21/2021,Same Day,2021,JG-15310
141943,5/5/2022,5/9/2022,Standard Class,2022,DK-12985
141936,8/7/2020,8/12/2020,Standard Class,2020,PN-18775
141901,8/9/2019,8/14/2019,Standard Class,2019,GM-14500
141887,1/11/2021,1/15/2021,Standard Class,2021,MP-17470
141880,8/22/2021,8/23/2021,First Class,2021,TC-21475
141838,3/26/2019,3/31/2019,Second Class,2019,DK-12835
141817,1/5/2019,1/12/2019,Standard Class,2019,MB-18085
141810,11/2/2020,11/7/2020,Standard Class,2020,BB-10990
141796,6/21/2019,6/21/2019,Same Day,2019,JG-15160
141782,1/21/2022,1/25/2022,Standard Class,2022,BE-11410
141768,5/25/2020,5/27/2020,Second Class,2020,NP-18685
141754,12/20/2020,12/25/2020,Standard Class,2020,EM-14200
141740,11/1/2020,11/5/2020,Standard Class,2020,JF-15490
141733,5/7/2022,5/11/2022,Standard Class,2022,RW-19540
141726,7/20/2019,7/22/2019,First Class,2019,CC-12145
141698,4/15/2022,4/21/2022,Standard Class,2022,SD-20485
141684,6/29/2020,7/4/2020,Standard Class,2020,MM-18055
141677,3/26/2022,3/30/2022,Standard Class,2022,HK-14890
141663,4/13/2022,4/17/2022,Standard Class,2022,DP-13105
141649,9/30/2019,9/30/2019,Same Day,2019,DM-12955
141614,6/5/2022,6/9/2022,Standard Class,2022,NS-18640
141607,12/12/2019,12/17/2019,Standard Class,2019,WB-21850
141593,12/14/2020,12/16/2020,Second Class,2020,DB-12970
141586,10/17/2021,10/20/2021,First Class,2021,NK-18490
141572,5/28/2022,5/31/2022,Second Class,2022,LO-17170
141565,9/20/2020,9/24/2020,Standard Class,2020,BG-11035
141558,3/11/2022,3/16/2022,Standard Class,2022,MH-17290
141551,9/24/2021,9/30/2021,Standard Class,2021,BP-11230
141544,8/30/2021,9/1/2021,First Class,2021,PO-18850
141523,12/19/2021,12/24/2021,Second Class,2021,MH-17440
141481,6/11/2022,6/14/2022,First Class,2022,ZD-21925
141453,11/30/2020,12/3/2020,Second Class,2020,DB-13270
141397,6/20/2021,6/21/2021,First Class,2021,RC-19825
141355,9/25/2019,9/30/2019,Standard Class,2019,BF-11005
141327,11/30/2020,12/3/2020,First Class,2020,LR-16915
141313,12/28/2019,1/1/2020,Standard Class,2019,AJ-10780
141299,6/3/2019,6/7/2019,Second Class,2019,RB-19795
141278,6/21/2019,6/24/2019,First Class,2019,RM-19375
141264,8/13/2021,8/19/2021,Standard Class,2021,CT-11995
141257,6/8/2019,6/14/2019,Standard Class,2019,CS-11950
141250,1/19/2020,1/23/2020,Standard Class,2020,PM-18940
141243,1/3/2020,1/8/2020,Second Class,2020,AH-10465
141215,6/15/2019,6/21/2019,Standard Class,2019,KL-16555
141180,5/15/2021,5/19/2021,Second Class,2021,DP-13000
141173,11/18/2019,11/20/2019,Second Class,2019,JC-16105
141152,9/16/2019,9/19/2019,First Class,2019,RF-19345
141145,9/17/2020,9/23/2020,Standard Class,2020,DB-13405
141110,11/26/2019,12/1/2019,Standard Class,2019,LS-17200
141082,12/9/2021,12/13/2021,Standard Class,2021,FM-14380
141040,10/9/2020,10/13/2020,Second Class,2020,TB-21250
141019,5/14/2021,5/14/2021,Same Day,2021,LH-17155
141012,6/9/2020,6/11/2020,Second Class,2020,TG-21640
141005,8/15/2019,8/18/2019,First Class,2019,CS-12355
140984,9/14/2020,9/18/2020,Standard Class,2020,CC-12685
140977,6/16/2021,6/19/2021,Second Class,2021,JL-15175
140963,6/10/2022,6/13/2022,First Class,2022,MT-18070
140949,3/17/2022,3/22/2022,Second Class,2022,DB-13405
140935,11/10/2021,11/12/2021,First Class,2021,AB-10015
140928,9/18/2021,9/22/2021,Standard Class,2021,NB-18655
140921,2/3/2020,2/5/2020,First Class,2020,AA-10375
140914,11/11/2019,11/15/2019,Standard Class,2019,BH-11710
140886,9/30/2019,10/4/2019,Standard Class,2019,KW-16570
140872,6/3/2022,6/10/2022,Standard Class,2022,NR-18550
140858,6/28/2019,7/2/2019,Standard Class,2019,CA-12775
140851,7/13/2020,7/15/2020,Second Class,2020,ND-18460
140844,6/19/2022,6/23/2022,Standard Class,2022,AR-10405
140830,11/30/2020,12/2/2020,Second Class,2020,PS-18970
140816,12/20/2019,12/20/2019,Same Day,2019,TC-21295
140809,2/1/2021,2/3/2021,First Class,2021,CK-12760
140802,4/21/2022,4/23/2022,First Class,2022,KN-16390
140795,2/1/2019,2/3/2019,First Class,2019,BD-11500
140774,9/5/2021,9/10/2021,Standard Class,2021,BE-11455
140760,6/2/2022,6/5/2022,Second Class,2022,DO-13435
140746,1/15/2021,1/15/2021,Same Day,2021,RC-19825
140732,11/11/2019,11/13/2019,Second Class,2019,MA-17560
140718,7/2/2020,7/4/2020,First Class,2020,FA-14230
140662,11/17/2019,11/19/2019,First Class,2019,TS-21205
140641,10/28/2021,11/2/2021,Standard Class,2021,EP-13915
140634,10/3/2021,10/6/2021,Second Class,2021,HL-15040
140613,7/22/2021,7/29/2021,Standard Class,2021,KN-16705
140571,3/15/2021,3/19/2021,Standard Class,2021,SJ-20125
140564,12/5/2021,12/10/2021,Second Class,2021,TC-21475
140557,9/7/2020,9/11/2020,Standard Class,2020,TN-21040
140543,6/29/2021,7/3/2021,Second Class,2021,Co-12640
140536,4/4/2022,4/5/2022,First Class,2022,TA-21385
140515,3/19/2022,3/24/2022,Standard Class,2022,GZ-14545
140501,6/23/2021,6/28/2021,Standard Class,2021,IM-15070
140494,3/10/2022,3/15/2022,Second Class,2022,CM-11815
140487,6/14/2019,6/20/2019,Standard Class,2019,SR-20425
140473,5/30/2019,6/3/2019,Standard Class,2019,MC-17425
140452,12/6/2019,12/10/2019,Standard Class,2019,BK-11260
140438,12/24/2021,12/27/2021,Second Class,2021,PW-19030
140417,9/25/2021,9/29/2021,Standard Class,2021,KE-16420
140410,11/3/2020,11/7/2020,Standard Class,2020,CM-12655
140403,10/10/2019,10/10/2019,Same Day,2019,TN-21040
140396,11/20/2019,11/25/2019,Standard Class,2019,KH-16330
140382,6/23/2021,6/25/2021,Second Class,2021,RD-19900
140375,10/2/2020,10/5/2020,Second Class,2020,SG-20470
140298,5/11/2022,5/17/2022,Standard Class,2022,JK-16120
140256,8/22/2021,8/29/2021,Standard Class,2021,PW-19030
140249,9/27/2021,10/3/2021,Standard Class,2021,SW-20455
140242,5/6/2022,5/11/2022,Standard Class,2022,ML-17755
140228,4/28/2019,5/3/2019,Standard Class,2019,GB-14530
140221,3/5/2020,3/9/2020,Second Class,2020,MS-17365
140207,11/5/2021,11/10/2021,Standard Class,2021,CS-12400
140200,7/26/2020,7/28/2020,First Class,2020,CA-12775
140172,3/8/2021,3/13/2021,Standard Class,2021,SP-20650
140165,5/13/2019,5/15/2019,First Class,2019,EH-14005
140158,10/4/2021,10/8/2021,Standard Class,2021,DR-12940
140151,3/23/2022,3/25/2022,First Class,2022,RB-19360
140144,6/20/2020,6/25/2020,Second Class,2020,SC-20770
140130,10/31/2021,11/5/2021,Standard Class,2021,HW-14935
140116,3/10/2019,3/17/2019,Standard Class,2019,KT-16480
140088,5/28/2022,5/30/2022,Second Class,2022,PO-18865
140081,6/20/2021,6/24/2021,Standard Class,2021,CG-12040
140074,3/23/2022,3/29/2022,Standard Class,2022,EC-14050
140046,7/28/2021,8/3/2021,Standard Class,2021,KM-16660
140039,9/13/2019,9/17/2019,Standard Class,2019,ON-18715
140032,9/8/2019,9/13/2019,Standard Class,2019,TS-21340
140025,4/7/2020,4/11/2020,Standard Class,2020,PF-19120
140018,11/21/2021,11/26/2021,Standard Class,2021,CK-12205
140004,3/21/2019,3/25/2019,Standard Class,2019,CB-12025
139997,7/1/2021,7/3/2021,First Class,2021,EM-14140
139962,12/13/2020,12/20/2020,Standard Class,2020,Dp-13240
139941,6/12/2021,6/17/2021,Standard Class,2021,CB-12415
139934,12/18/2021,12/20/2021,First Class,2021,AY-10555
139892,9/8/2019,9/12/2019,Standard Class,2019,BM-11140
139885,12/4/2021,12/8/2021,Standard Class,2021,EB-13840
139878,11/11/2021,11/16/2021,Standard Class,2021,LD-17005
139857,2/2/2019,2/6/2019,Standard Class,2019,CD-12790
139850,6/12/2020,6/17/2020,Standard Class,2020,GB-14575
139808,10/7/2021,10/11/2021,Standard Class,2021,MC-18100
139780,12/31/2020,1/2/2021,Second Class,2020,AH-10690
139759,8/25/2020,8/30/2020,Standard Class,2020,NL-18310
139738,9/25/2020,9/29/2020,Standard Class,2020,DK-12895
139731,10/15/2020,10/15/2020,Same Day,2020,JE-15745
139710,6/9/2021,6/15/2021,Standard Class,2021,GM-14680
139689,12/29/2021,1/3/2022,Standard Class,2021,MP-17965
139675,3/13/2020,3/18/2020,Second Class,2020,NF-18595
139647,5/11/2022,5/13/2022,First Class,2022,TS-21370
139640,11/7/2019,11/11/2019,Second Class,2019,TB-21595
139633,12/17/2019,12/24/2019,Standard Class,2019,EC-14050
139598,12/26/2019,12/31/2019,Standard Class,2019,MG-17695
139584,8/24/2020,8/28/2020,Standard Class,2020,EM-13810
139556,4/26/2021,5/1/2021,Standard Class,2021,DB-13360
139549,10/20/2021,10/25/2021,Standard Class,2021,MY-18295
139542,10/25/2019,10/29/2019,Standard Class,2019,EH-14185
139500,11/16/2019,11/20/2019,Standard Class,2019,AB-10165
139486,5/21/2021,5/23/2021,First Class,2021,LH-17155
139451,10/12/2019,10/16/2019,Standard Class,2019,DN-13690
139423,11/1/2019,11/5/2019,Standard Class,2019,DG-13300
139416,3/27/2022,3/29/2022,Second Class,2022,AG-10270
139409,9/5/2021,9/7/2021,First Class,2021,FW-14395
139395,12/12/2021,12/18/2021,Standard Class,2021,MG-17650
139388,11/7/2021,11/9/2021,First Class,2021,CC-12475
139381,4/18/2021,4/22/2021,Standard Class,2021,RF-19840
139374,9/10/2020,9/14/2020,Standard Class,2020,AR-10345
139304,1/29/2022,2/2/2022,Standard Class,2022,VG-21790
139290,10/26/2020,10/30/2020,Standard Class,2020,MY-17380
139283,11/23/2019,11/27/2019,Standard Class,2019,BT-11440
139269,5/25/2021,5/30/2021,Standard Class,2021,JB-16045
139262,2/21/2021,2/25/2021,Standard Class,2021,LC-16960
139248,7/25/2020,7/30/2020,Standard Class,2020,RD-19930
139234,5/6/2021,5/10/2021,Standard Class,2021,AF-10870
139192,5/27/2019,6/1/2019,Second Class,2019,LC-16885
139164,6/23/2020,6/28/2020,Standard Class,2020,CS-12355
139157,10/1/2021,10/5/2021,Standard Class,2021,GM-14680
139094,11/22/2020,11/27/2020,Standard Class,2020,MO-17800
139087,7/17/2021,7/22/2021,Second Class,2021,DK-13375
139080,1/23/2022,1/28/2022,Standard Class,2022,CS-12250
139017,5/11/2019,5/17/2019,Standard Class,2019,RM-19375
139010,2/21/2021,2/26/2021,Second Class,2021,MC-17635
138975,5/19/2022,5/23/2022,Standard Class,2022,SC-20380
138968,3/15/2021,3/16/2021,First Class,2021,FC-14335
138954,11/15/2020,11/17/2020,First Class,2020,MH-17785
138940,4/11/2019,4/16/2019,Second Class,2019,GM-14455
138933,4/24/2021,4/27/2021,First Class,2021,JL-15130
138919,9/17/2020,9/21/2020,Standard Class,2020,LS-16975
138898,5/25/2020,5/29/2020,Standard Class,2020,JH-16180
138870,6/19/2022,6/23/2022,Standard Class,2022,GA-14515
138835,9/10/2019,9/14/2019,Standard Class,2019,DA-13450
138828,9/2/2019,9/3/2019,First Class,2019,KD-16345
138779,1/14/2022,1/15/2022,First Class,2022,RB-19570
138758,7/7/2019,7/11/2019,Standard Class,2019,JL-15835
138737,12/7/2019,12/10/2019,First Class,2019,FP-14320
138716,9/17/2020,9/20/2020,First Class,2020,CS-11845
138709,7/4/2019,7/9/2019,Standard Class,2019,MS-17770
138695,5/28/2021,6/3/2021,Standard Class,2021,KC-16675
138688,6/12/2021,6/16/2021,Second Class,2021,DV-13045
138681,12/20/2019,12/22/2019,First Class,2019,CT-11995
138674,11/14/2020,11/17/2020,First Class,2020,KB-16585
138667,12/27/2021,12/30/2021,Second Class,2021,MW-18220
138625,11/2/2020,11/5/2020,First Class,2020,EG-13900
138597,12/18/2021,12/21/2021,First Class,2021,PN-18775
138583,5/24/2021,5/28/2021,Standard Class,2021,DP-13390
138534,7/17/2020,7/19/2020,Second Class,2020,JM-15535
138527,9/12/2019,9/17/2019,Standard Class,2019,BN-11470
138520,4/8/2021,4/13/2021,Standard Class,2021,JL-15505
138513,5/23/2019,5/27/2019,Standard Class,2019,EH-13990
138492,5/15/2020,5/22/2020,Standard Class,2020,FC-14335
138485,2/27/2020,3/1/2020,Second Class,2020,NP-18670
138478,10/21/2021,10/26/2021,Second Class,2021,DP-13390
138457,9/13/2020,9/17/2020,Standard Class,2020,AM-10705
138450,10/18/2019,10/22/2019,Standard Class,2019,EH-13765
138436,3/26/2019,3/30/2019,Standard Class,2019,JD-15895
138408,11/18/2021,11/21/2021,Second Class,2021,KC-16255
138359,4/1/2019,4/6/2019,Standard Class,2019,KH-16330
138331,8/7/2020,8/12/2020,Standard Class,2020,JK-15625
138317,6/21/2019,6/25/2019,Standard Class,2019,NW-18400
138310,6/26/2022,6/30/2022,Standard Class,2022,NP-18700
138303,9/3/2020,9/7/2020,Standard Class,2020,MG-18145
138296,12/5/2019,12/12/2019,Standard Class,2019,RC-19825
138289,1/16/2022,1/18/2022,Second Class,2022,AR-10540
138282,5/19/2021,5/23/2021,Standard Class,2021,AH-10690
138247,12/24/2019,12/29/2019,Standard Class,2019,BF-11170
138240,10/9/2019,10/14/2019,Standard Class,2019,SJ-20500
138233,11/9/2021,11/14/2021,Standard Class,2021,PF-19165
138219,3/23/2020,3/30/2020,Standard Class,2020,BP-11095
138198,7/18/2019,7/23/2019,Standard Class,2019,JL-15130
138177,9/19/2019,9/24/2019,Standard Class,2019,ND-18460
138156,2/11/2022,2/14/2022,First Class,2022,MM-17260
138149,6/29/2022,6/30/2022,First Class,2022,WB-21850
138128,12/9/2019,12/15/2019,Standard Class,2019,FP-14320
138121,12/17/2020,12/17/2020,Same Day,2020,JL-15835
138100,9/15/2019,9/20/2019,Standard Class,2019,AA-10315
138093,12/10/2020,12/16/2020,Standard Class,2020,KM-16225
138086,4/16/2022,4/20/2022,Standard Class,2022,JO-15550
138079,1/22/2021,1/28/2021,Standard Class,2021,AJ-10795
138072,12/30/2019,1/3/2020,Standard Class,2019,GA-14725
138037,9/29/2021,10/3/2021,Standard Class,2021,AR-10540
138023,8/15/2019,8/18/2019,First Class,2019,KH-16510
138009,11/29/2020,12/3/2020,Standard Class,2020,SF-20965
138002,9/6/2020,9/12/2020,Standard Class,2020,BT-11305
137974,4/16/2020,4/18/2020,First Class,2020,LL-16840
137960,12/18/2020,12/18/2020,Same Day,2020,MW-18220
137946,9/1/2020,9/4/2020,Second Class,2020,DB-13615
137939,7/20/2021,7/23/2021,Second Class,2021,PJ-19015
137925,11/30/2020,12/4/2020,Standard Class,2020,JL-15235
137911,10/9/2019,10/15/2019,Standard Class,2019,BP-11095
137897,11/14/2020,11/19/2020,Standard Class,2020,PJ-18835
137876,4/30/2022,5/5/2022,Standard Class,2022,DJ-13510
137869,3/28/2019,4/2/2019,Standard Class,2019,CV-12295
137848,1/15/2021,1/21/2021,Standard Class,2021,WB-21850
137785,5/13/2022,5/17/2022,Standard Class,2022,MH-18115
137750,6/25/2020,6/30/2020,Standard Class,2020,JF-15565
137743,7/30/2021,8/4/2021,Standard Class,2021,KH-16360
